# x, rho, phi, E at time = 7.941722892420762e-08
0.000000000000000000e+00 -1.480521766779013149e+00 0.000000000000000000e+00 -1.366613692309559536e-01
2.228169203286534312e-04 -7.377529344441718928e-02 3.084418142636040361e-05 -1.388379828198786914e-01
4.456338406573068624e-04 -6.736632195293765779e-01 6.187090351313572975e-05 -1.401288340933262988e-01
6.684507609859603478e-04 -1.018242523778476016e+00 9.329033195019996276e-05 -1.423202451269089952e-01
8.912676813146137248e-04 -3.735114518042370046e-01 1.252936209523295482e-04 -1.441980641699595889e-01
1.114084601643267102e-03 -3.113766085494855673e-01 1.575498691016078388e-04 -1.454858350080625307e-01
1.336901521971920696e-03 -1.951574888882521952e+00 1.901270323682077278e-04 -1.484930687093156398e-01
1.559718442300574073e-03 -7.879609469273295419e-01 2.237234056215295277e-04 -1.521024928445217916e-01
1.782535362629227450e-03 -6.592167179184019732e-01 2.579090504280625099e-04 -1.541814646618634432e-01
2.005352282957880827e-03 2.773350729052326824e-01 2.924318838769645722e-04 -1.547014831923523015e-01
2.228169203286534204e-03 3.600976627354357529e-01 3.268492665384522666e-04 -1.539287557942718987e-01
2.450986123615187581e-03 4.854641456830206536e-01 3.610277465091666412e-04 -1.526876427797963232e-01
2.673803043943841391e-03 8.875837143752557390e-01 3.948920472113238121e-04 -1.508126025251744773e-01
2.896619964272494768e-03 5.867648917197373359e-01 4.282349457919840032e-04 -1.489019136892895945e-01
3.119436884601148145e-03 -5.680412225443433327e-02 4.612477788899047460e-04 -1.480396747918476807e-01
3.342253804929801522e-03 2.593467981742855200e-01 4.942064346391337841e-04 -1.479503549262786433e-01
3.565070725258454899e-03 -1.598720540981153349e+00 5.271794637823140010e-04 -1.496187111667885428e-01
3.787887645587108276e-03 3.805943651701745867e-01 5.608815955305860527e-04 -1.509158362678122978e-01
4.010704565915761653e-03 1.556035609065029135e+00 5.944326675143484732e-04 -1.484417843427927319e-01
4.233521486244415030e-03 1.803885370827542411e+00 6.270322780012884626e-04 -1.441276974568266034e-01
4.456338406573068407e-03 -1.683848344112862938e-01 6.586608468771284683e-04 -1.418912231449747374e-01
4.679155326901721784e-03 -3.393103740254322376e-01 6.902638087269465095e-04 -1.423093523647280811e-01
4.901972247230375161e-03 -7.714649565750006377e-02 7.220787101328762433e-04 -1.426979088022145847e-01
5.124789167559028538e-03 1.505492281263939525e+00 7.538548258802435162e-04 -1.406535671496839390e-01
5.347606087887682783e-03 1.790112819486980866e+00 7.847586994639403103e-04 -1.365744793217885111e-01
5.570423008216336160e-03 -5.034956537034420698e-01 8.147170356361840664e-04 -1.347466500175393267e-01
5.793239928544989537e-03 -2.595470864539100031e-01 8.448063666269623254e-04 -1.355452718056773809e-01
6.016056848873642914e-03 -3.727837052494491488e-01 8.751205956938866437e-04 -1.362989129714247127e-01
6.238873769202296291e-03 9.113539395837302326e-01 9.055457746918343410e-04 -1.357025813724703212e-01
6.461690689530949668e-03 -4.074021464227924327e-01 9.355942582180113050e-04 -1.350995460041063967e-01
6.684507609859603044e-03 2.896240786303489467e-01 9.657507042487027855e-04 -1.348881267597353550e-01
6.907324530188256421e-03 1.560383531325853612e+00 9.957049722050218162e-04 -1.325326259886733804e-01
7.130141450516909798e-03 4.850746065268060625e-01 1.024811727380433701e-03 -1.300589915742976777e-01
7.352958370845563175e-03 -9.567066685297046513e-01 1.053663660132292401e-03 -1.301711920441411263e-01
7.575775291174216552e-03 1.906393588684999640e+00 1.082820415634004173e-03 -1.287229640429776722e-01
7.798592211502869929e-03 1.292499559309238322e+00 1.111026968979556950e-03 -1.248713375986616747e-01
8.021409131831523306e-03 -3.189911735733833020e-01 1.138467309396110939e-03 -1.233322527175619021e-01
8.244226052160177551e-03 1.108789800565595229e-01 1.165987994435001632e-03 -1.233428802997104806e-01
8.467042972488830060e-03 6.940040319715786721e-01 1.193433070861805393e-03 -1.223228882040113680e-01
8.689859892817484305e-03 4.703430325050925731e-01 1.220499212905649597e-03 -1.207193895157423064e-01
8.912676813146136814e-03 7.786118062709306287e-01 1.247229716053511062e-03 -1.189793341303512636e-01
9.135493733474791059e-03 4.068501077898625251e-01 1.273520430533007022e-03 -1.173949157504151075e-01
9.358310653803443568e-03 2.748596039858595685e-01 1.299544863233009512e-03 -1.163116821551589547e-01
9.581127574132097813e-03 7.177009191324854598e-01 1.325352852165122448e-03 -1.149943569452412245e-01
9.803944494460750322e-03 2.277341874085454243e-01 1.350790240172434608e-03 -1.135846326862096217e-01
1.002676141478940457e-02 1.242368010549464552e+00 1.375970008268727514e-03 -1.115357744592234135e-01
1.024957833511805708e-02 5.976272302720703200e-01 1.400494355715385490e-03 -1.091810561824317627e-01
1.047239525544671132e-02 5.047301045002750702e-02 1.424624781662325781e-03 -1.081176087301944921e-01
1.069521217577536557e-02 5.398264350772071785e-01 1.448675220936506032e-03 -1.071512416328424672e-01
1.091802909610401807e-02 9.351174734096036056e-01 1.472375001002368487e-03 -1.053432257486463935e-01
1.114084601643267232e-02 -2.084744687245380368e-01 1.495619727214105021e-03 -1.040798801723978456e-01
1.136366293676132483e-02 1.838106035333940014e+00 1.518756517738746419e-03 -1.017953703844614866e-01
1.158647985708997907e-02 6.691391012216015843e-01 1.540983189079665663e-03 -9.858982594219938000e-02
1.180929677741863158e-02 6.491326850991492314e-01 1.562691480523104113e-03 -9.650979052888497556e-02
1.203211369774728583e-02 8.722250350484661574e-01 1.583991217694084852e-03 -9.451263699362991155e-02
1.225493061807593834e-02 1.128214618960570181e-01 1.604809509937225268e-03 -9.308927958187943053e-02
1.247774753840459258e-02 6.420490220100313339e-01 1.625474950878179597e-03 -9.185299267338715989e-02
1.270056445873324509e-02 1.251002207818354472e+00 1.645742311838134259e-03 -8.924277449366511961e-02
1.292338137906189934e-02 1.492489233641435709e+00 1.665244551226705526e-03 -8.557608188884792411e-02
1.314619829939055184e-02 6.756813140145612184e-01 1.683877909878665757e-03 -8.265956119166369132e-02
1.336901521971920609e-02 7.052493857053851456e-02 1.702080448947594291e-03 -8.138403637160575299e-02
1.359183214004785860e-02 1.003797903599116470e+00 1.720145390575138385e-03 -7.976161028705047729e-02
1.381464906037651284e-02 1.192543990288239097e+00 1.737624921676823950e-03 -7.702320494567532760e-02
1.403746598070516535e-02 -2.303150394143464175e-01 1.754469537214814554e-03 -7.555425300200964422e-02
1.426028290103381960e-02 7.882739858454602677e-01 1.771294453620103366e-03 -7.458300003472831397e-02
1.448309982136247384e-02 6.421881744306898732e-01 1.787706245968034586e-03 -7.284916313892220163e-02
1.470591674169112635e-02 5.018170054108195971e-02 1.803758505978371972e-03 -7.154276063079309522e-02
1.492873366201978060e-02 2.222214039759097925e+00 1.819588121159161284e-03 -6.830493533365780690e-02
1.515155058234843310e-02 2.072827040335427196e+00 1.834197496646958886e-03 -6.271080314189811378e-02
1.537436750267708735e-02 9.875408721382380461e-01 1.847534177213989645e-03 -5.858976472097007782e-02
1.559718442300573986e-02 -3.515368146584617048e-01 1.860307078522772765e-03 -5.729092515984395700e-02
1.582000134333439237e-02 1.473723326687654156e+00 1.873064952227781240e-03 -5.578813565809385977e-02
1.604281826366304661e-02 -3.323248521493747942e-01 1.885168159679199984e-03 -5.452760928182352057e-02
1.626563518399170086e-02 -8.894576159099626400e-01 1.897364300173901269e-03 -5.593021519118056284e-02
1.648845210432035510e-02 -4.352798894758947434e-01 1.910092556283635428e-03 -5.747164264198478117e-02
1.671126902464900588e-02 1.454728282966568198e+00 1.922975609013333198e-03 -5.627421790272665869e-02
1.693408594497766012e-02 1.377508819005437701e-01 1.935170252137613685e-03 -5.431198755093197272e-02
1.715690286530631437e-02 2.306607564714402703e-01 1.947178868619386851e-03 -5.335239377811564626e-02
1.737971978563496861e-02 1.938858113614355894e+00 1.958945884285216363e-03 -5.040586783225908807e-02
1.760253670596361938e-02 1.554523074989367259e+00 1.969641429093141067e-03 -4.578582565135937837e-02
1.782535362629227363e-02 1.055543809737972349e+00 1.979349597617897482e-03 -4.223295745340248375e-02
1.804817054662092787e-02 -1.723310471413577183e-01 1.988461864125417450e-03 -4.090525536202206658e-02
1.827098746694958212e-02 5.279758123662832425e-02 1.997578363667943269e-03 -4.088372189900023324e-02
1.849380438727823636e-02 3.751949408157154164e-01 2.006681034135634166e-03 -4.021125079189365875e-02
1.871662130760688714e-02 1.056780005875057382e+00 2.015497857795969013e-03 -3.847659082470542002e-02
1.893943822793554138e-02 -5.274574087210327500e-01 2.023827505080247335e-03 -3.762865521817846531e-02
1.916225514826419563e-02 9.945043519327788628e-01 2.032266459939615494e-03 -3.664939531950024698e-02
1.938507206859284987e-02 1.759043049778122203e+00 2.040159715874244155e-03 -3.300820063324906573e-02
1.960788898892150064e-02 1.844832648480702275e+00 2.046976031160997224e-03 -2.807909805982257423e-02
1.983070590925015489e-02 1.609395071523464615e+00 2.052672712184836021e-03 -2.319301206174819580e-02
2.005352282957880913e-02 1.938104563445821826e+00 2.057311622202485316e-03 -1.836341987969621059e-02
2.027633974990746338e-02 6.811694653021143075e-01 2.060856073513427783e-03 -1.470126626051390141e-02
2.049915667023611415e-02 1.124781465921072199e+00 2.063863003948683810e-03 -1.188543464281713140e-02
2.072197359056476840e-02 1.753774883668123730e+00 2.066152625401187787e-03 -8.193067602379800612e-03
2.094479051089342264e-02 -1.917897442356290560e-01 2.067514112131097273e-03 -6.141604271830337913e-03
2.116760743122207689e-02 -6.143365227601272904e-01 2.068889532100640864e-03 -6.954750790878879742e-03
2.139042435155073113e-02 -2.795531103680368723e-01 2.070613384436851070e-03 -8.186270703064543047e-03
2.161324127187938191e-02 -3.221262776017167484e-01 2.072537611354707907e-03 -9.006151094105015881e-03
2.183605819220803615e-02 1.892180651066162900e-01 2.074626830138457095e-03 -9.181184457270237520e-03
2.205887511253669039e-02 1.323321852214685290e-01 2.076629057846184415e-03 -8.845977707872983847e-03
2.228169203286534464e-02 -3.199814598211087741e-02 2.078568897158785452e-03 -8.506431079184284191e-03
2.250450895319399541e-02 1.230075310828885993e+00 2.080419811398287987e-03 -6.910474686741246986e-03
2.272732587352264966e-02 5.180513545271686615e-01 2.081648438534203054e-03 -4.649755932089258414e-03
2.295014279385130390e-02 2.785120372732904914e-01 2.082491899992424018e-03 -3.535855046089921884e-03
2.317295971417995815e-02 -3.337870930655677526e-01 2.083224135198399624e-03 -3.305556373796158381e-03
2.339577663450860892e-02 1.694383491011927756e+00 2.083964967774788041e-03 -1.441040252490612605e-03
2.361859355483726317e-02 8.307440207254709330e-01 2.083866311500658791e-03 1.882719763180462549e-03
2.384141047516591741e-02 1.323493508659744133e+00 2.083125964135840516e-03 4.929720555227235998e-03
2.406422739549457165e-02 3.190124463432483237e-01 2.081669461196265607e-03 7.006280525455450998e-03
2.428704431582322243e-02 -4.380306732742726972e-01 2.080003728436559309e-03 7.320708865127438861e-03
2.450986123615187667e-02 2.024531471485458756e+00 2.078407105588364872e-03 9.626716176725634566e-03
2.473267815648053092e-02 1.841301344519789218e+00 2.075713737933807240e-03 1.443272679673278380e-02
2.495549507680918516e-02 -1.387023415943076654e-01 2.071975394114779212e-03 1.687527026790131349e-02
2.517831199713783941e-02 -7.486191563703688268e-02 2.068193546432192317e-03 1.690898293188547105e-02
2.540112891746649018e-02 4.458874705552560158e-01 2.064440179109234240e-03 1.734439667964308637e-02
2.562394583779514443e-02 5.661442435875506385e-02 2.060464296325959128e-03 1.801011345426324628e-02
2.584676275812379867e-02 3.271640800563946350e-01 2.056414263079937074e-03 1.868862097816598178e-02
2.606957967845245291e-02 9.028701391997340231e-01 2.052136014382870306e-03 2.036089696557185497e-02
2.629239659878110369e-02 9.908110769137536966e-01 2.047340758365941583e-03 2.307883726652936243e-02
2.651521351910975793e-02 1.862708063697829930e+00 2.041851303493881845e-03 2.687902036687390278e-02
2.673803043943841218e-02 5.395977300541388022e-01 2.035362557286745592e-03 3.021158767614308058e-02
2.696084735976706642e-02 1.212870099251250222e+00 2.028387997645407243e-03 3.290846279159062582e-02
2.718366428009571720e-02 1.628299986578237490e+00 2.020697432622800983e-03 3.679247039408752029e-02
2.740648120042437144e-02 1.681966191236398789e+00 2.011992027756419766e-03 4.129769697718856797e-02
2.762929812075302569e-02 1.141023600599414323e+00 2.002293781308554788e-03 4.536699903854229943e-02
2.785211504108167993e-02 1.950804950856632525e+00 1.991774957735777812e-03 4.961781510105658932e-02
2.807493196141033071e-02 7.857689245471134454e-01 1.980182403800046821e-03 5.327966295404374525e-02
2.829774888173898495e-02 4.429994642015124828e-01 1.968031736904640467e-03 5.524337869624119240e-02
2.852056580206763919e-02 1.060330552272650051e+00 1.955564084780754813e-03 5.746887564536550669e-02
2.874338272239629344e-02 1.611064272179546286e+00 1.942421661132539071e-03 6.091562755391904255e-02
2.896619964272494768e-02 3.921347432782131687e-02 1.928418019717851803e-03 6.317345034626037359e-02
2.918901656305359846e-02 2.846362280651235643e-01 1.914269433827161387e-03 6.400838702672280445e-02
2.941183348338225270e-02 1.434196878689703913e+00 1.899893716372853987e-03 6.632093157791538185e-02
2.963465040371090695e-02 1.205436911862156624e+00 1.884714582372124490e-03 6.991801713322964851e-02
2.985746732403956119e-02 1.514611939321739653e+00 1.868735881866629474e-03 7.371581107741648209e-02
3.008028424436821197e-02 1.114933194717792508e+00 1.851864322364526940e-03 7.732627021351715091e-02
3.030310116469686621e-02 9.125494363580903823e-01 1.834276679087675117e-03 8.018351037082828425e-02
3.052591808502552045e-02 6.353956044666142500e-01 1.816131836680589737e-03 8.243503513745864542e-02
3.074873500535417470e-02 1.180251117421649676e+00 1.797540837774649382e-03 8.507112140757369656e-02
3.097155192568282547e-02 1.446568738618287497e+00 1.778221266118708635e-03 8.848513782058589627e-02
3.119436884601147972e-02 1.820712386598679622e-01 1.758108865966570566e-03 9.089112864767201483e-02
3.141718576634013049e-02 1.351242277235398470e+00 1.737717103377769187e-03 9.323835440113517614e-02
3.164000268666878474e-02 1.492021542148236568e+00 1.716558699998225589e-03 9.700053742359888986e-02
3.186281960699743898e-02 1.294309656113696860e+00 1.694490381339867988e-03 1.010026978593602937e-01
3.208563652732609323e-02 1.870809057549431387e+00 1.671548479834409316e-03 1.052932698430141395e-01
3.230845344765474747e-02 8.235058232806797829e-01 1.647568137104359412e-03 1.091628595639338173e-01
3.253127036798340171e-02 2.054169990540721802e+00 1.622901815469799270e-03 1.132730872226916929e-01
3.275408728831205596e-02 1.590831824027940877e+00 1.597089816202201199e-03 1.182085336493839400e-01
3.297690420864071020e-02 1.597890377767959613e+00 1.570224092621155809e-03 1.226405053426372904e-01
3.319972112896936445e-02 8.478192571705891467e-01 1.542437056786208783e-03 1.261713648096411677e-01
3.342253804929801175e-02 1.618594554266096885e+00 1.513997862740061248e-03 1.295583306336267615e-01
3.364535496962666600e-02 3.385680460102914457e-01 1.484701480316796482e-03 1.321998642866687168e-01
3.386817188995532024e-02 5.522828777254028543e-01 1.455085129483618331e-03 1.337046956657500785e-01
3.409098881028397449e-02 9.762225668761530528e-01 1.425118143273351907e-03 1.357222128290750673e-01
3.431380573061262873e-02 5.759049406627673173e-01 1.394602718518089205e-03 1.379861916504322994e-01
3.453662265094128297e-02 1.511638656018045701e+00 1.363626826730494554e-03 1.408457340208737196e-01
3.475943957126993722e-02 5.750683710252110226e-01 1.331837093126169748e-03 1.435480792310138420e-01
3.498225649159859146e-02 -2.867969391415608679e-02 1.299656944863798475e-03 1.445358586823244640e-01
3.520507341192723877e-02 6.596963234930394160e-01 1.267427023308863743e-03 1.455661543852500295e-01
3.542789033225589301e-02 1.146767010741559512e+00 1.234787740415385030e-03 1.478611565440097197e-01
3.565070725258454726e-02 1.392096670685721571e-01 1.201535088234125404e-03 1.495609609998643508e-01
3.587352417291320150e-02 -3.081441382970442899e-01 1.168138314952617794e-03 1.493665927596954657e-01
3.609634109324185575e-02 -7.939021459466989450e-01 1.134972279836726425e-03 1.481759153581582167e-01
3.631915801357050999e-02 1.391866532679677082e+00 1.102106112698649724e-03 1.490045751008837460e-01
3.654197493389916424e-02 9.119656430754032872e-01 1.068570798759009479e-03 1.520127059342457065e-01
3.676479185422781848e-02 1.586295898798375958e+00 1.034364106724462024e-03 1.556427866884156630e-01
3.698760877455647272e-02 1.789575863664672362e+00 9.992111059564448561e-04 1.601876042688780422e-01
3.721042569488512003e-02 1.257668159697339583e+00 9.629790894084291029e-04 1.644361060707350830e-01
3.743324261521377427e-02 1.141231877539421902e+00 9.259328124654108913e-04 1.677375223972253082e-01
3.765605953554242852e-02 1.431960248756964649e-01 8.882295730802125533e-04 1.694548821839274300e-01
