# xp, vp at time = 2.7662180861240857e-08
9.423426589091221661e-02 -3.375450003060203511e+06
1.125260239047291971e-01 -1.212493210326349654e+05
5.469832159913148861e-02 1.554223338651687466e+07
1.881554270715607990e-01 -5.500945200353546999e+06
1.564379933748877571e-01 2.064663913661718369e+07
1.384779623468470333e-01 2.387341993136038259e+07
1.546131996006342713e-01 3.716197728411949705e+06
3.167088023152957177e-02 1.473208111367418803e+07
1.772328596619896224e-01 1.339504674160250230e+06
1.969424021293580684e-01 -1.766389709149622358e+06
1.758575777459253989e-02 2.793436314205857366e+07
1.304677779943340110e-01 1.509372106244791299e+07
1.975643038673539909e-01 1.131920797362595797e+07
5.039801220639582302e-02 1.258958776893913187e+07
8.058254640557536985e-02 -5.103952162355673499e+06
1.111958557659423891e-01 -8.546131209294294938e+06
9.938542516107597147e-02 6.837194499992053956e+06
3.731585824074103164e-02 2.263590452215776965e+07
1.125533333122393509e-01 7.910331706785556860e+06
1.862574138917764410e-01 8.567619502323143184e+06
1.772457766750621944e-01 1.038572740480515361e+07
2.214924227555483960e-01 -4.345121575351887383e+06
1.597312891906530197e-01 1.378384797099570930e+07
1.672033565423884371e-01 1.211945044777934067e+07
3.734856801663147957e-02 2.298357073643514514e+07
1.977373887279958858e-02 1.297622923867829610e+06
1.413434585865179782e-01 -1.805744819348418340e+07
8.143231244839060912e-02 3.773841398806406651e+06
1.055045820256864525e-01 1.073420201637142524e+07
6.944722706878327101e-02 8.301925041216674261e+06
1.545633213741360590e-01 2.259094046253444999e+07
1.354775984011212520e-01 -9.455246926460232586e+06
1.417495495170220943e-01 -1.964255609515779838e+07
2.913533531810888564e-03 1.073117358744696155e+07
2.895149680458636646e-02 2.538590086876118183e+07
1.333701491519366789e-01 1.762728914820553735e+07
3.549685523902238599e-02 1.980291732553247362e+07
2.140133934481651401e-01 5.836590343627671711e+06
1.641205526634498812e-01 -1.209607128344134055e+07
2.657228928804433732e-02 2.313077296760007367e+07
1.325742781822836780e-01 8.819685983158059418e+06
4.832012486494286635e-02 1.518880689134241827e+07
1.662354088480862413e-01 1.822293221655317117e+06
2.927264074632582314e-02 2.025471977079069987e+07
7.201664024876401615e-02 1.549146653303705528e+07
1.322715838042280712e-01 -8.146370836095956154e+06
8.964823445218435272e-02 1.592378958030138910e+07
9.363092261943091466e-02 1.350015501307377219e+07
4.773828939255590070e-02 2.253284544696009532e+07
1.552837264536474117e-02 1.809827377507112548e+07
1.506301085640638152e-02 2.008894989909433946e+07
1.106188751787314239e-01 1.114583181454102322e+07
8.052160151218075435e-02 1.298054192878661118e+07
1.781327786911428845e-01 8.864665561067925766e+06
1.240927871336409971e-01 5.483065377545714378e+06
2.098820450474864763e-01 6.169079218051289208e+06
1.694846157458725772e-02 2.128302531455763057e+07
1.308460752027081619e-01 -6.939063173185817897e+06
1.332750560966090292e-01 8.923560844268672168e+06
1.942979572350549688e-01 4.784859544134154916e+06
2.199861793189851755e-01 1.430902579841108993e+06
1.010457812092327157e-01 1.635928294681836665e+07
1.563261849827130290e-01 1.616818695598757081e+07
7.728678157125017101e-02 1.532781077404888719e+07
8.077764266162952567e-02 1.364711080759658292e+07
9.599119728009411490e-02 -2.917789157417359296e+06
6.086620646410283858e-02 3.139828035552497488e+06
3.958686204578634737e-02 6.736961840904526412e+06
1.650462328201956208e-01 1.216131730860620178e+07
6.911891217379911682e-03 -2.653383792702960316e+06
1.516024443576866332e-01 2.266036174529745057e+07
1.239666610550819725e-01 1.440282354551748373e+06
8.040851197524026550e-02 1.085749446288691089e+07
7.082210962776637475e-02 4.512456529473301955e+06
5.997113382783005736e-02 1.334199221987229958e+07
9.672434421061476550e-02 5.758632590545730665e+06
1.048960068247768995e-01 1.712909451128790528e+07
1.939987623983689680e-01 8.915471374474609271e+06
7.088121048039604244e-02 8.454280511846425012e+06
7.190196679466927428e-03 1.140460145539544150e+07
1.886058286618841617e-01 -5.704385563572104089e+06
8.277079602813677828e-02 1.602175085786482552e+06
1.322068738982784541e-01 -8.155865592984143645e+06
1.108828231305887708e-02 2.079354141723320633e+07
7.045466792805621728e-03 -1.829949279398043174e+06
2.010002911633899936e-01 2.514064749799897429e+06
1.296883262613489352e-01 4.866058141941835172e+06
8.845332779480448437e-02 -1.412451898488893639e+06
2.105206436433738199e-02 1.877269902616555244e+07
5.075728295365917325e-02 2.044703517562156543e+07
1.282847680890663866e-01 1.398339797521016002e+07
4.933702237432310150e-02 2.137920683608173952e+07
1.755515844128876235e-01 1.330735419836608134e+07
7.157685574629926717e-02 -1.211694233806043305e+07
1.313335381419647174e-01 4.421312455978782848e+06
1.488480006482871820e-01 1.929307714107631892e+07
1.669329392260380518e-01 -1.084637625118347351e+06
8.805621214571927521e-03 -4.047332118785375729e+06
1.665114493793153072e-01 -1.030732529147808440e+07
2.138619627718640892e-01 4.222777966053980403e+06
4.532068738930756374e-02 2.183634650441618636e+07
7.264050099929121596e-02 1.039388497718988545e+07
2.021675407913132438e-01 4.823474705279927701e+06
1.842039691147960845e-01 -1.970246030414787820e+06
9.977063574052257022e-02 1.336076268973649945e+06
1.165193983762096847e-01 1.512433591177308699e+03
6.862404082604524336e-02 1.436569814753766730e+07
1.087438067439650130e-01 -1.899413183155926527e+04
1.518498298624383347e-01 2.213212104532359540e+07
1.367380755733873243e-01 2.207556060981075466e+07
7.282593515472107759e-02 1.672015320429514721e+07
1.510871407521377496e-02 1.914963643641023338e+07
9.789600024216411900e-02 9.671923177005654201e+06
8.050589748732796258e-02 1.808578036970255151e+07
2.131007839493265221e-01 1.304534687968208082e+07
1.183549428722773245e-01 -1.041503672630629386e+06
4.215680898595523113e-02 1.561672046865513548e+07
2.028111635012144059e-02 2.201520662924886681e+06
9.370156132895368639e-02 9.599727564315497875e+06
5.996769561026202289e-02 -8.097509588386327960e+06
1.216603375282654387e-01 1.798029792285685241e+07
1.262015339475634768e-01 4.651979027858916670e+06
5.292522256761789112e-02 1.713194851896556467e+07
2.924936311142006806e-02 -2.104917746468534321e+07
8.743351169804444711e-02 8.447135126041704789e+06
7.183909138286501128e-02 1.452166454351411574e+07
1.742220523935230081e-01 -5.315253235837422311e+06
8.059668938759816104e-02 1.124967921514823101e+06
1.346301450798112753e-01 7.169704192129258299e+05
1.697908121871198606e-01 6.546661927744263783e+06
1.253632179592400475e-01 1.171378098475379497e+07
7.814571781150245200e-02 1.176711433277458139e+07
2.052623932053809774e-01 -1.103296788640063489e+06
1.670762749482799236e-01 -4.053760851955492515e+06
5.817604331435228399e-02 2.451303027634956874e+06
1.674164916912403711e-01 2.722305918483442627e+06
1.110311427675724216e-01 1.286741035207738541e+07
8.706417551600811877e-02 1.086619145983232185e+07
1.227445337554345373e-01 -1.174259319798652828e+07
2.154007902787312412e-01 1.510329720609712787e+07
4.993688167927864269e-02 1.700925536724325269e+07
6.373360860434031105e-02 1.220929349640227295e+07
4.996083006169210750e-02 -1.557206097459162958e+07
7.085056413574566947e-02 1.568058018441419816e+06
1.650599885206613382e-01 -1.942084599402390886e+06
5.387314692123951892e-02 -1.082133917006352171e+07
1.951825921890591176e-01 1.221231805459423224e+06
4.730572655803119871e-03 4.365660035904954188e+06
8.112673931078495659e-02 3.393744917381596286e+06
1.178200068134987316e-01 1.336450722053433023e+07
1.027503459326611218e-01 7.815075463734647259e+06
7.948127393530127899e-03 -1.258325994885484502e+07
1.811255722297479831e-01 2.622537808831250295e+06
1.986992094188621272e-01 8.125926144187567756e+06
1.770914544817313308e-01 1.661446964165240899e+07
3.351672794167829400e-02 1.784673818998228014e+07
3.105159461867501927e-02 1.371964656798455492e+07
4.551863786580300636e-03 1.501921687160998583e+07
1.052532881753860949e-01 1.055399250240667909e+07
1.757140575378819680e-01 1.521260091947227949e+06
1.159011453209790321e-01 -2.764637363726650365e+06
1.839554192992207404e-01 1.253713396550295688e+07
2.013130328791857548e-01 4.815630651274360716e+06
8.500209473854757058e-02 2.057872357564941980e+06
4.415742740064378807e-02 1.650844365671468899e+07
1.937274201815692917e-02 2.198828243753426895e+07
1.042970319723328237e-01 4.017716918930646032e+06
1.394123937207853714e-01 2.076766919198907912e+07
1.831448084358506256e-01 -5.591073259096123278e+06
5.333555362422390950e-02 -5.151387339082713006e+05
8.018138648649732192e-02 8.535784268743891269e+06
2.189467950582827949e-01 9.917964069471308962e+06
1.872038350963066422e-01 -5.953797446844767779e+06
1.703322707073107733e-01 5.563746861197955906e+06
5.973127369206761988e-02 -6.377833626284302212e+06
1.098037272887575216e-01 -1.111341338537090691e+06
1.953723882978035675e-01 8.217603530063084327e+06
1.699711465036509717e-01 -7.691992702280083671e+06
1.683638979914087730e-01 1.467471328336829320e+07
1.833070669881764203e-01 -2.335705545642083045e+06
4.757725403089439406e-03 5.448252434723277576e+06
7.252036196642747123e-02 1.771475089186961949e+07
4.202168921058879042e-02 2.107828567030793428e+07
