# xp, vp at time = 2.48816374158616e-08
1.042393055464816559e-01 -5.468370613862577826e+06
1.754672830516071091e-01 -3.731050610842998140e+06
2.185424765599391084e-01 8.587423034903395921e+06
1.975901340841876574e-01 -6.789258041048297659e+06
6.727479705248143316e-02 -3.646762662998286542e+06
8.429415727002466385e-02 1.514000682131223939e+07
1.380959199504329382e-01 1.582134102074211231e+06
1.134377031112972743e-02 -3.512667680857371306e+05
1.209868224279269343e-02 1.026988024832655303e+07
2.033488351301386554e-01 -1.620713417617405765e+06
1.582279572319573446e-01 2.495043087786475569e+07
1.226860302869053898e-01 1.457841195156727731e+07
1.592978185105666245e-01 2.253428105800929293e+07
1.138597676561518141e-01 -9.227076801767414436e+06
1.336366841866348798e-01 -9.738892353611944243e+06
1.829492079401653370e-01 -7.157028644056739286e+06
8.348589436713953205e-02 1.964611986871417845e+06
2.191088590705170813e-01 1.249288726531557366e+07
8.794426043031541851e-02 3.221882964598123915e+06
1.607795169485391196e-01 1.741984107879046351e+07
1.115308848068972541e-01 1.263838901330379210e+07
1.098610752096138531e-02 -1.308302005477761663e+07
1.331534118263656141e-01 1.232379157645824552e+07
1.452410778865391161e-01 2.057202016580781713e+07
2.011489647711640905e-01 1.006128583150235936e+07
1.775061217229961796e-01 -8.106269944754121825e+06
1.798023109949456744e-01 2.694157261281597894e+06
6.848797470282420863e-02 1.032374270112357847e+07
9.097897594170373248e-02 9.322094004741070792e+06
1.740549730708685627e-01 -1.006382051533843763e+07
8.506274254021012338e-02 8.831020143110938370e+06
1.622668421897674462e-01 -4.872185004377662204e+06
1.226766777468436403e-01 -1.070256072529315017e+07
2.032608070953894619e-01 5.609174078537737019e+06
1.969480982557224591e-01 1.244290195452535897e+07
9.670841581040530432e-02 1.129872795085415989e+07
1.038047506066012114e-02 1.341946330927447975e+07
2.120634269494587609e-01 6.428823384702280164e+06
1.676468580647923756e-01 -5.322508082719402388e+06
1.997408207836119109e-01 9.987820372067142278e+06
1.892687109898089637e-01 1.751028576297096442e+06
1.220360792895737109e-02 1.435845259803736210e+07
1.386951551000942806e-01 1.511425254926834255e+07
4.651127136774969861e-02 -1.817031002059651911e+07
2.101497316885370670e-01 9.658260749914998189e+06
1.718738567470252110e-01 7.322363260057053529e+06
6.389269485205055499e-02 1.816192071371136606e+07
6.762809371509917455e-02 1.659706076804080233e+07
2.152326079159190830e-01 1.397153022567139380e+07
2.881940005790115458e-02 2.276549673078288510e+07
1.674813240255499935e-01 1.339693539800227247e+07
7.827760222513956145e-02 5.621040188728340901e+06
1.035535531042953636e-02 1.560109037140339427e+07
1.028146487794337482e-01 1.236425039130216464e+07
1.227203430619197705e-01 3.404787250731041189e+06
8.573311042419443084e-02 -2.979320202507680006e+04
2.165405359993094747e-01 1.349705476995069534e+07
1.031179146585577133e-01 -2.364196927127592266e+06
1.403547453054843352e-01 -1.362590810110547766e+07
1.854640564379416157e-01 6.924922684123001061e+06
1.104885955122784404e-02 -1.411864749137421139e+07
1.216028789291714353e-02 1.802372738382841647e+07
1.375159534642705073e-01 -1.279533447309293598e+07
2.176359800154693824e-01 1.264450933403315395e+07
3.612233756498702680e-02 2.365981087281618267e+07
1.028252216145131570e-01 -4.133104168863340281e+06
2.447712918991607270e-02 1.527637803497100808e+07
1.850336426518520497e-02 2.417670470589064993e+06
6.382991832688519017e-03 7.496570509301254526e+06
3.372538331231451220e-02 -1.779638345557134971e+07
1.051134839842663565e-01 1.415091786909385026e+07
1.048493877528801910e-01 -4.020464413209788967e+06
