# time, KE, PE, total energy
5.680739123629071591e-11 1.393867666060560027e-03 8.734717756750349244e-06 1.402602383817310372e-03
1.136147824833748050e-09 1.400020307451720633e-03 2.621524636325196933e-06 1.402641832088045862e-03
2.215488258636279303e-09 1.400047472545950036e-03 2.619647100824548085e-06 1.402667119646774496e-03
3.294828692643885588e-09 1.396471636172478886e-03 6.213197486321023431e-06 1.402684833658799941e-03
4.374169126856564422e-09 1.398312737682922639e-03 4.316564302469671924e-06 1.402629301985392277e-03
5.453509561274319942e-09 1.390297213111099705e-03 1.236643145232157780e-05 1.402663644563421257e-03
6.532849995897148424e-09 1.380282508960697626e-03 2.232145528471677926e-05 1.402603964245414513e-03
7.612190430725051524e-09 1.347242841412741579e-03 5.539114697492617223e-05 1.402633988387667853e-03
8.691530865758028415e-09 1.316238590457382814e-03 8.642092999859255647e-05 1.402659520455975303e-03
9.770871300996079923e-09 1.315925901957377183e-03 8.674691751656108557e-05 1.402672819473938350e-03
1.085021173643920605e-08 1.349274727077358956e-03 5.335585680564647174e-05 1.402630583883005509e-03
1.192955217208740679e-08 1.331306550291063567e-03 7.136425603313539703e-05 1.402670806324198991e-03
1.300889260794068050e-08 1.329453514599360925e-03 7.317130400418983105e-05 1.402624818603550715e-03
1.408823304399902882e-08 1.322833047549908927e-03 7.983903341871094678e-05 1.402672080968619820e-03
1.516757348026245341e-08 1.315064544736951413e-03 8.764549544249069536e-05 1.402710040179442176e-03
1.624691391673094932e-08 1.348733097437938540e-03 5.400172987316141426e-05 1.402734827311099934e-03
1.732625435340451984e-08 1.362955973753307484e-03 3.977945769230679056e-05 1.402735431445614267e-03
1.840559479028316498e-08 1.352212049097608780e-03 5.054077001634646899e-05 1.402752819113955215e-03
1.948493522736688474e-08 1.361422179830185401e-03 4.134502459159303538e-05 1.402767204421778409e-03
2.056427566465567911e-08 1.336859183799599810e-03 6.590179720452517677e-05 1.402760981004125013e-03
2.164361610214954810e-08 1.324685863061811396e-03 7.804461969243274458e-05 1.402730482754244168e-03
2.272295653984849171e-08 1.328048281250642859e-03 7.474917020483106290e-05 1.402797451455474031e-03
2.380229697775250993e-08 1.336520661684191275e-03 6.633608227014109481e-05 1.402856743954332451e-03
2.488163741586159947e-08 1.337303109716431225e-03 6.558366255023898202e-05 1.402886772266670207e-03
2.596097785417576362e-08 1.342693953252430171e-03 6.007354225614058293e-05 1.402767495508570666e-03
2.704031829269500239e-08 1.334541831496846272e-03 6.833691048835260407e-05 1.402878741985198957e-03
2.811965873141931578e-08 1.330887853899268784e-03 7.207061107410050647e-05 1.402958464973369209e-03
2.919899917034870378e-08 1.335534569446415135e-03 6.737532958737652651e-05 1.402909899033791567e-03
3.027833960948316641e-08 1.338567343616581728e-03 6.447135853899906780e-05 1.403038702155580755e-03
3.135768004882270034e-08 1.347339757114454162e-03 5.576070970333643108e-05 1.403100466817790593e-03
3.243702048836731550e-08 1.338303924592513334e-03 6.480705530791215847e-05 1.403110979900425506e-03
3.351636092811699867e-08 1.336425464688979596e-03 6.661026337850937831e-05 1.403035728067489069e-03
3.459570136807175645e-08 1.338951341054793031e-03 6.408617701006637691e-05 1.403037518064859449e-03
